PartNumber,PartDescription,PartDetails,UOM,UPC,PartTypeID,Active,PartTaxCode,StdCost,Tracks-Lot Number,Next Value-Lot Number,Tracks-Revision Level,Next Value-Revision Level,Tracks-Expiration Date,Next Value-Expiration Date,Tracks-Serial Number,Next Value-Serial Number,AssetAccount,COGSAccount,AdjustmentAccount,ScrapAccount,VarianceAccount,ABCCode,Weight,WeightUOM,Width,Height,Len,SizeUOM,ConsumptionRate,PartURL,PartRevision,ProductNumber,ProductDescription,ProductDetails,Price,ProductSKU,ProductUPC,ProductActive,ProductTaxCode,ProductSOItemTypeID,IncomeAccount,ProductWeight,ProductWeightUOM,ProductWidth,ProductHeight,ProductLen,ProductSizeUOM,Vendor,DefaultVendor,VendorPartNumber,Cost,VendorUOM
Freight charge,Delivery to store,,ea,,60,TRUE,GSTEX,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,,,,,,,0,,,Freight charge,Freight charge,,0,,,TRUE,GST,60,,,,,,,,,FALSE,,0,
Stone Cutting,Stone cutting,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,Stone Cutting,Stone cutting,,0,,,TRUE,GST,10,,0,kg,0,0,0,mm,,FALSE,,0,
ADBRI PAVERS:Boulevard Charcoal,Boulevard 600*300*40 Charcoal,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Boulevard Charcoal,Boulevard 600*300*40 Charcoal,,11.045,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PBV40CH,7.79,ea
ADBRI PAVERS:Boulevard Oatmeal,Boulevard 600*300*40 Oatmeal,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Boulevard Oatmeal,Boulevard 600*300*40 Oatmeal,,11.045,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PBV40OA,7.79,ea
ADBRI PAVERS:Euro Classic 4*4*40 Athens,Euro Classic 400*400*40 Athens,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Euro Classic 4*4*40 Athens,Euro Classic 400*400*40 Athens,,12.427,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,ECS404AT,8.81,ea
ADBRI PAVERS:Euro Classic 4*4*40 Cyprus,Euro Classic 400*400*40 Cyprus,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Euro Classic 4*4*40 Cyprus,Euro Classic 400*400*40 Cyprus,,12.427,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,ECS404CY,8.81,ea
ADBRI PAVERS:Euro Classic 4*4*40 Prague,Euro Classic 400*400*40 Prague,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Euro Classic 4*4*40 Prague,Euro Classic 400*400*40 Prague,,12.427,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,ECS404PR,8.81,ea
ADBRI PAVERS:Euro Classic 4*4*40 Vienna,Euro Classic 400*400*40 Vienna,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Euro Classic 4*4*40 Vienna,Euro Classic 400*400*40 Vienna,,12.427,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,ECS404VI,8.81,ea
ADBRI PAVERS:Euro Classic 6*4*40 Cyprus,Euro Classic 600*400*40 Cyprus,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Euro Classic 6*4*40 Cyprus,Euro Classic 600*400*40 Cyprus,,21.936,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,ECS644CY,15.57,ea
ADBRI PAVERS:Euro Classic 6*4*40 Prague,Euro Classic 600*400*40 Prague,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Euro Classic 6*4*40 Prague,Euro Classic 600*400*40 Prague,,21.936,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,ECS644PR,15.57,ea
ADBRI PAVERS:Euro Classic SN Athens,Euro Classic Sharknose 400*400*40 Athens,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Euro Classic SN Athens,Euro Classic Sharknose 400*400*40 Athens,,21.19,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,ECT464AT,14.38,ea
ADBRI PAVERS:Euro Classic SN Cyprus,Euro Classic Sharknose 400*400*40 Cyprus,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Euro Classic SN Cyprus,Euro Classic Sharknose 400*400*40 Cyprus,,21.19,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,ECT464CY,14.38,ea
ADBRI PAVERS:Euro Classic SN Prague,Euro Classic Sharknose 400*400*40 Prague,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Euro Classic SN Prague,Euro Classic Sharknose 400*400*40 Prague,,21.19,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,ECT464PR,14.38,ea
ADBRI PAVERS:Euro Classic SN Vienna,Euro Classic Sharknose 400*400*40 Vienna,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Euro Classic SN Vienna,Euro Classic Sharknose 400*400*40 Vienna,,21.19,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,ECT464VI,14.38,ea
ADBRI PAVERS:Euro Stone 4*4*40 Prague,Euro Stone 400*400*40 Prague,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Euro Stone 4*4*40 Prague,Euro Stone 400*400*40 Prague,,14.972,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,ESN404PR,10.63,ea
ADBRI PAVERS:Euro Stone 4*4*40 Riverina,Euro Stone 400*400*40 Riverina,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Euro Stone 4*4*40 Riverina,Euro Stone 400*400*40 Riverina,,14.972,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,ESN404RV,10.63,ea
ADBRI PAVERS:Euro Stone 4*4*40 Zurich,Euro Stone 400*400*40 Zurich,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Euro Stone 4*4*40 Zurich,Euro Stone 400*400*40 Zurich,,14.972,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,ESN404ZU,10.63,ea
ADBRI PAVERS:Euro Stone 6*4*40 Prague,Euro Stone 600*400*40 Prague,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Euro Stone 6*4*40 Prague,Euro Stone 600*400*40 Prague,,24.9545,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,ESN444PR,17.73,ea
ADBRI PAVERS:Euro Stone 6*4*40 Zurich,Euro Stone 600*400*40 Zurich,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Euro Stone 6*4*40 Zurich,Euro Stone 600*400*40 Zurich,,24.9545,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,ESN444ZU,17.73,ea
ADBRI PAVERS:Euro Stone SN Prague,Euro Stone Sharknose 400*400*40 Prague,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Euro Stone SN Prague,Euro Stone Sharknose 400*400*40 Prague,,23.7545,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,ESC464PR,16.19,ea
ADBRI PAVERS:Euro Stone SN Riverina,Euro Stone Sharknose 400*400*40 Riverina,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Euro Stone SN Riverina,Euro Stone Sharknose 400*400*40 Riverina,,23.7545,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,ESC464RV,16.19,ea
ADBRI PAVERS:Euro Stone SN Zurich,Euro Stone Sharknose 400*400*40 Zurich,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Euro Stone SN Zurich,Euro Stone Sharknose 400*400*40 Zurich,,23.7545,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,ESC464ZU,16.19,ea
ADBRI PAVERS:Haven Brick Charcoal,Haven Brick 200*100*50 Charcoal,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Haven Brick Charcoal,Haven Brick 200*100*50 Charcoal,,1,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PHB50CH,0.71,ea
ADBRI PAVERS:Haven Brick Oatmeal,Haven Brick 200*100*50 Oatmeal,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Haven Brick Oatmeal,Haven Brick 200*100*50 Oatmeal,,1,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PHB50OA,0.71,ea
ADBRI PAVERS:Haven Brick Sunstone,Haven Brick 200*100*50 Sunstone,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Haven Brick Sunstone,Haven Brick 200*100*50 Sunstone,,1,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PHB50SU,0.71,ea
ADBRI PAVERS:Haven Pave Charcoal,Haven Pave 200*200*50 Charcoal,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Haven Pave Charcoal,Haven Pave 200*200*50 Charcoal,,2.027,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PHP50CH,1.43,ea
ADBRI PAVERS:Haven Pave Oatmeal,Haven Pave 200*200*50 Oatmeal,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Haven Pave Oatmeal,Haven Pave 200*200*50 Oatmeal,,2.027,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PHP50OA,1.43,ea
ADBRI PAVERS:Haven Pave Sunstone,Haven Pave 200*200*50 Sunstone,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Haven Pave Sunstone,Haven Pave 200*200*50 Sunstone,,2.027,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PHP50SU,1.43,ea
ADBRI PAVERS:Haven Slab Charcoal,Haven Slab 400*200*50 Charcoal,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Haven Slab Charcoal,Haven Slab 400*200*50 Charcoal,,4.227,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PHS50CH,2.98,ea
ADBRI PAVERS:Haven Slab Oatmeal,Haven Slab 400*200*50 Oatmeal,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Haven Slab Oatmeal,Haven Slab 400*200*50 Oatmeal,,4.227,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PHS50OA,2.98,ea
ADBRI PAVERS:Haven Slab Sunstone,Haven Slab 400*200*50 Sunstone,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Haven Slab Sunstone,Haven Slab 400*200*50 Sunstone,,4.227,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PHS50SU,2.98,ea
ADBRI PAVERS:Quadro BN Charcoal,Quadro Bull Nose Charcoal 400*400*40,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Quadro BN Charcoal,Quadro Bull Nose Charcoal 400*400*40,,17,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PQD40CHB,12.09,ea
ADBRI PAVERS:Quadro BN Fossil,Quadro Bull Nose Fossil 400*400*40,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Quadro BN Fossil,Quadro Bull Nose Fossil 400*400*40,,17,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PQD40FOB,12.09,ea
ADBRI PAVERS:Quadro BN Oatmeal,Quadro Bull Nose Oatmeal 400*400*40,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Quadro BN Oatmeal,Quadro Bull Nose Oatmeal 400*400*40,,17,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PQD40OAB,12.09,ea
ADBRI PAVERS:Quadro BN Sunstone,Quadro Bull Nose Sunstone 400*400*40,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Quadro BN Sunstone,Quadro Bull Nose Sunstone 400*400*40,,17,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PQD40SUB,12.09,ea
ADBRI PAVERS:Quadro BN Terracotta,Quadro Bull Nose Terracotta 400*400*40,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Quadro BN Terracotta,Quadro Bull Nose Terracotta 400*400*40,,17,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PQD40TCB,12.09,ea
ADBRI PAVERS:Quadro Charcoal,Quadro Charcoal 400*400*40,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Quadro Charcoal,Quadro Charcoal 400*400*40,,9.0545,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PQD40CH,6.41,ea
ADBRI PAVERS:Quadro Fossil,Quadro Fossil 400*400*40,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Quadro Fossil,Quadro Fossil 400*400*40,,9.0545,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PQD40FO,6.41,ea
ADBRI PAVERS:Quadro Oatmeal,Quadro Oatmeal 400*400*40,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Quadro Oatmeal,Quadro Oatmeal 400*400*40,,9.0545,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PQD40OA,6.41,ea
ADBRI PAVERS:Quadro Sunstone,Quadro Sunstone 400*400*40,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Quadro Sunstone,Quadro Sunstone 400*400*40,,9.0545,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PQD40SU,6.41,ea
ADBRI PAVERS:Quadro Terracotta,Quadro Terracotta 400*400*40,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Quadro Terracotta,Quadro Terracotta 400*400*40,,9.0545,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PQD40TC,6.41,ea
ADBRI PAVERS:Strada Pave Charcoal 40mm,Strada Pave Charcoal 300*300*40,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Strada Pave Charcoal 40mm,Strada Pave Charcoal 300*300*40,,4.79,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PSP40CH,3.38,ea
ADBRI PAVERS:Strada Pave Charcoal 50mm,Stradapave Charcoal 400*200*50mm,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Strada Pave Charcoal 50mm,Stradapave Charcoal 400*200*50mm,,4.79,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PSP50CH,3.38,ea
ADBRI PAVERS:Strada Pave Oatmeal,Strada Pave Oatmeal 300*300*50,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Strada Pave Oatmeal,Strada Pave Oatmeal 300*300*50,,4.79,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PSP50OA,3.38,ea
ADBRI PAVERS:Strada Pave Sunstone,Strada Pave Sunstone 300*300*50,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Strada Pave Sunstone,Strada Pave Sunstone 300*300*50,,4.79,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PSP50SU,3.38,ea
ADBRI PAVERS:Turf Grid 420*315*90,Turf Grid 420*315*90 Charcoal,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI PAVERS:Turf Grid 420*315*90,Turf Grid 420*315*90 Charcoal,,9.08,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,PTF90CH,6.37,ea
ADBRI:BLOCKS:100 Series:10.01 Full 390x190x90,10.01 Full 390x190x90,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:BLOCKS:100 Series:10.01 Full 390x190x90,10.01 Full 390x190x90,,2.98,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,10.01,2.08,ea
ADBRI:BLOCKS:100 Series:10.31 Full Solid 390*19*90,10.31 Full Solid 390*19*90,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:BLOCKS:100 Series:10.31 Full Solid 390*19*90,10.31 Full Solid 390*19*90,,3.845,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,10.31,2.68,ea
ADBRI:BLOCKS:Besser Block 15.42,Besser Block Notched 15.42 390x190x140,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:BLOCKS:Besser Block 15.42,Besser Block Notched 15.42 390x190x140,,3.81,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,15.42,2.67,ea
ADBRI:BLOCKS:Besser Block Notched 20.42,Besser Block Notched 20.42 390x190x190,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:BLOCKS:Besser Block Notched 20.42,Besser Block Notched 20.42 390x190x190,,4.836,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,20.42,3.39,ea
ADBRI:BLOCKS:Lightweight 200mm 20.01 STD,Lightweight 200mm 20.01 STD,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:BLOCKS:Lightweight 200mm 20.01 STD,Lightweight 200mm 20.01 STD,,4.818,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,20.01,3.38,ea
ADBRI:RETAINING WALLS:Garden Sleeper Charcoal,Garden Sleeper Charcoal 800*77*150,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Garden Sleeper Charcoal,Garden Sleeper Charcoal 800*77*150,,15.381,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RSLP02CH,10.86,ea
ADBRI:RETAINING WALLS:Garden Sleeper Mocha,Garden Sleeper Mocha 800*77*150,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Garden Sleeper Mocha,Garden Sleeper Mocha 800*77*150,,15.381,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RSLP02MH,10.86,ea
ADBRI:RETAINING WALLS:Garden Sleeper Natural,Garden Sleeper Natural 800*77*150,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Garden Sleeper Natural,Garden Sleeper Natural 800*77*150,,15.381,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RSLP02NA,10.86,ea
ADBRI:RETAINING WALLS:Hudson Stone Charcoal,Hudson Stone Charcoal 200*100*130,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Hudson Stone Charcoal,Hudson Stone Charcoal 200*100*130,,3.554,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RHDS01CH,2.51,ea
ADBRI:RETAINING WALLS:Hudson Stone Oatmeal,Hudson Stone Oatmeal 200*100*130,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Hudson Stone Oatmeal,Hudson Stone Oatmeal 200*100*130,,3.554,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RHDS01OA,2.51,ea
ADBRI:RETAINING WALLS:Hudson Stone Sunstone,Hudson Stone Sunstone 200*100*130,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Hudson Stone Sunstone,Hudson Stone Sunstone 200*100*130,,3.554,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RHDS01SU,2.51,ea
ADBRI:RETAINING WALLS:Lawn Edge Charcoal,Lawn Edge Charcoal 300*300*50,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Lawn Edge Charcoal,Lawn Edge Charcoal 300*300*50,,1.927,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RLECH,1.35,ea
ADBRI:RETAINING WALLS:Lawn Edge Oatmeal,Lawn Edge Oatmeal 300*300*50,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Lawn Edge Oatmeal,Lawn Edge Oatmeal 300*300*50,,1.927,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RLEOA,1.35,ea
ADBRI:RETAINING WALLS:Mini Wall Charcoal,Mini Wall Charcoal,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Mini Wall Charcoal,Mini Wall Charcoal,,2.8,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RMWCH,1.97,ea
ADBRI:RETAINING WALLS:Mini Wall Oatmeal,Mini Wall Oatmeal,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Mini Wall Oatmeal,Mini Wall Oatmeal,,2.8,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RMWOA,1.97,ea
ADBRI:RETAINING WALLS:Natural Impressions D Stone Blo,Natural Impressions Duo Stone Block Graphite 300*100*160,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Natural Impressions D Stone Blo,Natural Impressions Duo Stone Block Graphite 300*100*160,,6.2,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RNDGP,4.39,ea
ADBRI:RETAINING WALLS:Natural Impressions D Stone Cap,Natural Impressions Duo Stone Cap Graphite 300*50*200,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ADBRI:RETAINING WALLS:Natural Impressions D Stone Cap,Natural Impressions Duo Stone Cap Graphite 300*50*200,,4.79,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,RNDGPC,3.39,ea
